dateTime,movieId,hall,size,state,city,address
1995-07-10 01:00:00,127,0,250,Georgia,Augusta,6344 Douglas Brooks
2008-07-02 17:30:00,414,0,275,Washington,Tacoma,0151 Nicole Road Apt. 213
2011-12-03 06:45:00,295,3,275,New York,Buffalo,150 Elizabeth Path Suite 550
1997-09-24 14:30:00,268,0,325,Illinois,Chicago,87747 Ross Parks Apt. 527
1994-02-17 18:45:00,39,0,150,Washington,Seattle,478 Thomas Rest Apt. 466
2010-05-17 22:45:00,152,4,400,New York,Buffalo,150 Elizabeth Path Suite 550
2013-05-05 16:30:00,80,9,175,California,Los Angeles,1697 Coleman Fork Suite 182
2003-03-17 17:15:00,448,9,50,California,Los Angeles,617 Jones Drive Suite 929
2020-07-21 18:45:00,172,5,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2010-09-07 21:15:00,122,5,50,Pennsylvania,Allentown,3419 Griffin Keys
2000-03-08 22:45:00,194,5,200,Georgia,Atlanta,334 Simmons Branch Suite 380
2013-09-22 15:30:00,483,3,100,California,Los Angeles,1697 Coleman Fork Suite 182
2006-01-22 07:30:00,38,8,225,New York,Buffalo,150 Elizabeth Path Suite 550
2014-09-21 09:45:00,77,2,300,California,Los Angeles,1697 Coleman Fork Suite 182
2001-03-25 04:30:00,412,0,375,Washington,Tacoma,577 Robinson Villages Apt. 588
1999-02-17 01:00:00,497,9,200,Georgia,Augusta,3828 William Turnpike
2010-05-13 02:45:00,447,4,100,Georgia,Savannah,1835 Charles Trail
2010-11-14 21:15:00,104,3,100,Georgia,Atlanta,049 William Parkways
1999-04-22 21:30:00,145,0,125,Georgia,Atlanta,680 Shawn Valleys
1994-02-19 20:30:00,39,7,250,Pennsylvania,Allentown,88034 Baker Trafficway
1997-05-07 02:15:00,331,8,350,Pennsylvania,Allentown,0794 Miller Place
2020-10-14 13:30:00,86,2,250,Florida,Tampa,4556 Lydia Junctions
2011-06-12 19:45:00,356,9,25,Georgia,Atlanta,38418 Vincent Passage Suite 503
1996-12-25 06:15:00,4,2,300,Pennsylvania,Allentown,88034 Baker Trafficway
2015-03-09 17:30:00,134,5,375,New York,Buffalo,150 Elizabeth Path Suite 550
2001-09-19 06:45:00,350,4,125,California,Los Angeles,5567 Johnston Lodge Suite 478
2020-06-09 15:00:00,15,9,175,Georgia,Savannah,30546 Angela Grove
2006-04-26 05:30:00,78,1,350,Pennsylvania,Allentown,3419 Griffin Keys
2020-10-06 12:45:00,137,1,275,Washington,Seattle,478 Thomas Rest Apt. 466
1999-06-02 02:00:00,389,9,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2008-09-16 12:15:00,481,9,150,Florida,Tampa,468 Ashley Lock
2003-09-17 11:15:00,72,9,50,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2020-05-12 17:00:00,167,1,125,Florida,Tampa,4556 Lydia Junctions
2013-09-16 10:30:00,37,9,100,Florida,Tampa,91617 Cole Underpass
2020-04-10 14:00:00,377,4,400,Georgia,Atlanta,38418 Vincent Passage Suite 503
1995-06-11 12:45:00,494,3,50,Georgia,Savannah,1835 Charles Trail
2011-09-01 18:30:00,208,5,25,New York,Rochester,2562 Don Garden Suite 520
2018-10-18 15:00:00,221,1,125,Florida,Orlando,8292 Phillips Unions Apt. 404
2006-05-08 13:15:00,78,5,50,Illinois,Peoria,8952 Zhang Prairie
2002-04-17 21:30:00,415,6,375,Washington,Spokane,37403 Leonard Circles Apt. 238
2011-01-12 22:45:00,351,2,375,New York,Buffalo,150 Elizabeth Path Suite 550
2022-07-15 09:30:00,257,1,150,California,Los Angeles,4620 Shannon Dale Suite 351
2023-01-22 08:30:00,499,7,325,Georgia,Savannah,12635 Joseph Street Suite 224
2000-02-19 13:30:00,466,2,250,Georgia,Atlanta,049 William Parkways
2021-11-24 14:00:00,441,8,225,Illinois,Chicago,834 Christine Orchard Apt. 381
2001-10-30 22:15:00,141,6,75,California,Los Angeles,617 Jones Drive Suite 929
2012-02-24 11:00:00,106,4,100,Illinois,Chicago,87747 Ross Parks Apt. 527
2000-02-15 12:45:00,466,5,125,Washington,Seattle,478 Thomas Rest Apt. 466
1996-08-23 09:15:00,239,3,375,New York,Rochester,821 Ruben Forges
1994-06-12 15:00:00,322,6,325,Florida,Tampa,4556 Lydia Junctions
2013-05-25 07:15:00,21,3,75,Georgia,Atlanta,334 Simmons Branch Suite 380
2005-05-20 22:30:00,52,8,325,Georgia,Atlanta,680 Shawn Valleys
2015-07-14 23:30:00,100,2,125,California,San Diego,9944 April Squares
1999-04-20 10:00:00,147,0,375,Washington,Tacoma,577 Robinson Villages Apt. 588
2019-11-02 18:45:00,420,6,25,Illinois,Peoria,1036 Edwards Flats Suite 078
2003-05-21 00:00:00,126,6,350,New York,Rochester,2562 Don Garden Suite 520
2017-09-29 13:45:00,473,6,325,Florida,Tampa,4556 Lydia Junctions
2016-08-31 20:00:00,200,4,300,Georgia,Savannah,12635 Joseph Street Suite 224
2008-04-11 13:15:00,339,4,350,Georgia,Atlanta,049 William Parkways
2018-10-16 08:15:00,46,4,25,Georgia,Savannah,7083 Mahoney Street
2020-01-21 16:00:00,302,2,400,Florida,Tampa,91617 Cole Underpass
2007-09-03 23:00:00,352,7,175,Texas,Dallas,91641 John Islands
2004-06-19 13:00:00,362,0,325,California,Los Angeles,1697 Coleman Fork Suite 182
2009-08-02 14:30:00,255,7,275,Illinois,Chicago,87747 Ross Parks Apt. 527
2013-02-25 08:15:00,166,4,175,Pennsylvania,Allentown,0794 Miller Place
2018-07-10 20:45:00,135,4,325,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2013-04-10 00:30:00,444,7,150,Texas,Austin,96005 Barber Flats Apt. 267
2014-11-19 08:45:00,149,8,175,California,Los Angeles,4620 Shannon Dale Suite 351
2019-03-19 18:15:00,459,9,50,California,Los Angeles,4620 Shannon Dale Suite 351
2005-02-05 23:45:00,433,0,375,Georgia,Savannah,12635 Joseph Street Suite 224
2019-10-27 12:15:00,476,5,350,Georgia,Savannah,1835 Charles Trail
2022-02-07 11:45:00,191,8,350,New York,Rochester,2562 Don Garden Suite 520
2018-06-10 00:00:00,58,1,325,Georgia,Savannah,1835 Charles Trail
2018-08-05 23:45:00,382,2,325,Illinois,Chicago,834 Christine Orchard Apt. 381
2007-05-03 20:30:00,464,9,325,Georgia,Savannah,7083 Mahoney Street
2007-12-03 04:00:00,212,1,375,Washington,Seattle,537 Mejia Wall Suite 409
2023-09-16 11:00:00,169,4,325,Pennsylvania,Allentown,88034 Baker Trafficway
2005-01-04 19:45:00,357,1,200,New York,Buffalo,150 Elizabeth Path Suite 550
2013-04-07 20:45:00,444,1,275,Georgia,Savannah,7083 Mahoney Street
2016-05-12 01:30:00,94,0,125,Georgia,Atlanta,680 Shawn Valleys
2018-08-14 22:30:00,87,7,325,California,Los Angeles,5567 Johnston Lodge Suite 478
2007-10-03 18:15:00,430,5,350,Georgia,Atlanta,680 Shawn Valleys
1995-01-01 20:15:00,79,7,175,Georgia,Savannah,7083 Mahoney Street
1994-09-03 20:45:00,393,0,375,New York,Rochester,2562 Don Garden Suite 520
1998-12-18 15:45:00,413,9,350,Florida,Orlando,2453 Mary Meadow Apt. 952
2003-04-25 02:30:00,468,4,150,Georgia,Augusta,6344 Douglas Brooks
2023-05-11 15:45:00,231,5,25,California,Los Angeles,5567 Johnston Lodge Suite 478
1996-08-31 04:30:00,282,4,325,Pennsylvania,Allentown,88034 Baker Trafficway
1998-06-08 07:30:00,408,4,375,Florida,Orlando,8292 Phillips Unions Apt. 404
1996-09-26 01:45:00,282,2,25,Washington,Seattle,478 Thomas Rest Apt. 466
2008-12-10 04:30:00,216,2,150,California,San Diego,1921 Gonzalez Trace Apt. 906
2019-08-31 03:15:00,461,2,250,Florida,Tampa,122 Mckee Flat Suite 088
2022-03-09 10:00:00,151,8,150,New York,Rochester,73551 West Spur
2006-05-05 02:00:00,325,0,125,Georgia,Savannah,5686 Jones Lane
2023-01-15 01:30:00,375,2,75,Washington,Spokane,37403 Leonard Circles Apt. 238
2017-03-27 19:30:00,2,8,275,New York,Buffalo,264 Marshall Islands
2009-07-29 19:00:00,182,0,275,Washington,Tacoma,0151 Nicole Road Apt. 213
2009-07-04 01:45:00,234,5,200,Florida,Tampa,468 Ashley Lock
1998-07-28 20:00:00,492,8,75,Washington,Tacoma,577 Robinson Villages Apt. 588
2023-11-22 08:00:00,261,0,325,Illinois,Springfield,5869 Willis Summit
2021-06-04 21:15:00,451,3,400,Washington,Seattle,478 Thomas Rest Apt. 466
2009-11-11 02:00:00,312,7,100,Florida,Orlando,2453 Mary Meadow Apt. 952
2020-12-19 18:00:00,124,6,150,Georgia,Savannah,1835 Charles Trail
1996-02-29 23:30:00,328,7,375,Illinois,Peoria,8952 Zhang Prairie
1996-03-10 06:30:00,254,7,175,Florida,Orlando,8292 Phillips Unions Apt. 404
1999-10-22 04:00:00,348,5,375,New York,Rochester,73551 West Spur
1997-05-28 11:15:00,228,7,75,Georgia,Atlanta,38418 Vincent Passage Suite 503
2002-05-06 09:00:00,292,6,300,Texas,Austin,96005 Barber Flats Apt. 267
2019-04-13 12:15:00,43,5,350,California,Los Angeles,617 Jones Drive Suite 929
2001-09-05 16:15:00,431,3,225,Washington,Tacoma,0151 Nicole Road Apt. 213
1994-02-26 00:15:00,179,4,100,Illinois,Chicago,87747 Ross Parks Apt. 527
1997-05-06 06:15:00,258,4,75,Florida,Tampa,91617 Cole Underpass
1997-05-19 02:00:00,258,4,375,Florida,Orlando,8292 Phillips Unions Apt. 404
2022-07-25 16:45:00,257,1,100,California,Los Angeles,5567 Johnston Lodge Suite 478
2010-08-20 14:30:00,244,6,75,Texas,Dallas,91641 John Islands
2020-03-07 08:45:00,271,2,400,Florida,Tampa,91617 Cole Underpass
2010-01-15 21:30:00,366,6,50,California,Los Angeles,1697 Coleman Fork Suite 182
2020-07-23 20:45:00,372,0,325,Illinois,Springfield,5869 Willis Summit
1997-09-29 11:30:00,374,0,375,New York,Rochester,2562 Don Garden Suite 520
2001-11-06 14:00:00,33,2,125,Texas,Austin,96005 Barber Flats Apt. 267
2023-06-18 17:30:00,154,4,100,Illinois,Chicago,87747 Ross Parks Apt. 527
2007-09-24 21:45:00,177,8,75,California,San Diego,1921 Gonzalez Trace Apt. 906
1994-03-13 07:30:00,39,9,50,Washington,Seattle,478 Thomas Rest Apt. 466
2004-06-21 11:15:00,362,7,275,Illinois,Chicago,87747 Ross Parks Apt. 527
2003-12-06 17:45:00,299,8,50,Illinois,Springfield,0083 Jasmine Canyon Suite 151
1997-09-29 12:30:00,268,2,225,California,Los Angeles,5567 Johnston Lodge Suite 478
1998-11-02 14:30:00,397,8,225,Florida,Miami,22522 Savage Rest Suite 648
2018-12-24 02:15:00,27,1,25,Florida,Miami,22522 Savage Rest Suite 648
2016-12-15 11:00:00,291,9,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2005-07-11 17:15:00,480,3,275,California,Los Angeles,5567 Johnston Lodge Suite 478
2023-07-23 02:30:00,222,1,100,Georgia,Augusta,3828 William Turnpike
2000-11-13 02:30:00,32,7,250,Florida,Miami,22522 Savage Rest Suite 648
2003-05-20 05:00:00,126,6,25,Georgia,Savannah,30546 Angela Grove
2016-03-02 02:30:00,241,8,150,New York,Rochester,821 Ruben Forges
2000-07-19 04:45:00,109,7,250,Florida,Tampa,468 Ashley Lock
2015-04-13 00:15:00,260,3,150,Georgia,Augusta,6344 Douglas Brooks
2013-06-15 09:00:00,25,4,50,Texas,Dallas,91641 John Islands
2009-11-18 01:45:00,259,2,250,Florida,Tampa,4556 Lydia Junctions
2010-09-15 06:15:00,471,1,25,Florida,Orlando,2453 Mary Meadow Apt. 952
2005-08-15 03:00:00,275,1,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2018-05-09 23:30:00,493,9,275,Washington,Tacoma,0151 Nicole Road Apt. 213
2018-03-10 08:15:00,303,3,25,California,Los Angeles,4620 Shannon Dale Suite 351
1999-03-11 18:15:00,192,4,225,Texas,Austin,70360 Jill Points
2004-06-02 13:00:00,269,6,325,Pennsylvania,Allentown,0794 Miller Place
2012-02-28 15:30:00,106,8,325,Pennsylvania,Pittsburgh,360 Jessica Square
2023-05-14 15:15:00,231,0,225,Pennsylvania,Pittsburgh,360 Jessica Square
2013-12-24 07:30:00,155,4,300,Georgia,Savannah,12635 Joseph Street Suite 224
2019-10-08 04:45:00,305,2,375,Pennsylvania,Allentown,3419 Griffin Keys
1995-10-06 05:30:00,6,2,375,New York,Buffalo,150 Elizabeth Path Suite 550
2020-10-31 04:45:00,86,1,25,Florida,Miami,22522 Savage Rest Suite 648
1999-02-22 22:15:00,95,2,300,Pennsylvania,Allentown,88034 Baker Trafficway
2009-10-30 23:45:00,312,9,75,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2018-10-17 09:00:00,123,2,75,Georgia,Savannah,30546 Angela Grove
1997-04-08 21:30:00,116,8,175,Florida,Orlando,2453 Mary Meadow Apt. 952
2021-02-18 01:45:00,364,8,75,Illinois,Chicago,87747 Ross Parks Apt. 527
1999-09-02 10:00:00,279,7,125,Illinois,Chicago,834 Christine Orchard Apt. 381
1999-04-18 20:45:00,147,0,225,Pennsylvania,Pittsburgh,360 Jessica Square
2018-10-05 18:45:00,46,9,125,Washington,Seattle,537 Mejia Wall Suite 409
2019-10-04 06:15:00,162,5,25,New York,Rochester,2562 Don Garden Suite 520
2007-01-28 14:30:00,429,8,225,New York,Buffalo,150 Elizabeth Path Suite 550
2001-08-17 23:15:00,431,7,175,Florida,Orlando,8292 Phillips Unions Apt. 404
1998-08-06 19:00:00,13,1,75,Illinois,Springfield,5869 Willis Summit
2013-10-06 09:15:00,85,0,150,Illinois,Peoria,1036 Edwards Flats Suite 078
2018-08-16 00:30:00,382,6,375,Florida,Tampa,468 Ashley Lock
2009-06-28 06:15:00,234,0,250,Georgia,Atlanta,049 William Parkways
2011-12-09 12:30:00,368,2,400,New York,Rochester,2562 Don Garden Suite 520
2015-01-03 16:30:00,280,8,225,Illinois,Chicago,834 Christine Orchard Apt. 381
2012-04-12 20:30:00,443,1,175,New York,Buffalo,264 Marshall Islands
2000-06-26 09:30:00,424,7,175,New York,Buffalo,150 Elizabeth Path Suite 550
2021-10-15 01:30:00,146,9,325,Georgia,Savannah,7083 Mahoney Street
2022-03-10 11:45:00,151,7,175,Georgia,Savannah,7083 Mahoney Street
2017-12-26 23:15:00,349,0,150,Florida,Orlando,8292 Phillips Unions Apt. 404
2009-11-17 17:00:00,312,5,175,California,San Diego,1921 Gonzalez Trace Apt. 906
2013-08-18 10:00:00,323,5,375,Texas,Austin,70360 Jill Points
1995-01-06 13:00:00,79,3,375,Illinois,Springfield,5869 Willis Summit
2018-05-14 11:15:00,493,2,375,Pennsylvania,Allentown,3419 Griffin Keys
2018-08-11 09:15:00,87,4,400,Illinois,Chicago,834 Christine Orchard Apt. 381
2000-11-30 03:30:00,20,6,150,Georgia,Savannah,1835 Charles Trail
2017-05-03 03:15:00,442,0,225,Pennsylvania,Pittsburgh,360 Jessica Square
2012-02-15 04:00:00,119,8,375,Washington,Seattle,478 Thomas Rest Apt. 466
1995-03-25 17:45:00,298,8,300,Washington,Seattle,537 Mejia Wall Suite 409
2001-09-08 16:15:00,431,0,125,Washington,Tacoma,38500 Robert Meadow
2003-04-10 03:00:00,479,3,250,Pennsylvania,Allentown,0794 Miller Place
2005-07-11 07:15:00,480,7,150,Texas,Austin,96005 Barber Flats Apt. 267
2018-07-08 13:45:00,135,6,300,Washington,Tacoma,577 Robinson Villages Apt. 588
1995-01-05 10:45:00,140,1,150,California,Los Angeles,4620 Shannon Dale Suite 351
2007-04-28 03:30:00,440,0,225,New York,Rochester,821 Ruben Forges
2003-05-24 10:15:00,126,0,25,Pennsylvania,Allentown,88034 Baker Trafficway
2019-03-22 06:30:00,459,1,150,California,Los Angeles,4620 Shannon Dale Suite 351
2004-12-22 06:45:00,357,4,325,Pennsylvania,Allentown,88034 Baker Trafficway
1996-12-26 10:15:00,4,2,200,Illinois,Peoria,1036 Edwards Flats Suite 078
2016-08-20 15:30:00,156,0,275,Illinois,Chicago,834 Christine Orchard Apt. 381
2014-05-23 14:30:00,410,6,50,California,Los Angeles,1697 Coleman Fork Suite 182
2021-06-05 07:00:00,451,4,25,Florida,Tampa,4556 Lydia Junctions
2014-09-08 03:45:00,246,9,375,Illinois,Chicago,87747 Ross Parks Apt. 527
2011-04-29 02:00:00,157,4,325,Washington,Seattle,478 Thomas Rest Apt. 466
2013-01-08 03:30:00,315,7,250,Florida,Tampa,468 Ashley Lock
1995-08-04 04:45:00,60,8,350,Pennsylvania,Allentown,0794 Miller Place
2003-03-29 16:15:00,448,5,150,Georgia,Augusta,3828 William Turnpike
2005-05-29 20:30:00,10,4,250,Florida,Orlando,2453 Mary Meadow Apt. 952
2021-04-03 05:45:00,327,6,100,California,San Diego,9944 April Squares
2014-04-05 01:00:00,264,9,300,Georgia,Savannah,12635 Joseph Street Suite 224
2007-11-26 20:00:00,212,5,25,California,San Diego,9944 April Squares
2006-04-13 13:00:00,219,3,275,California,Los Angeles,5567 Johnston Lodge Suite 478
2000-08-09 15:45:00,245,3,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
1998-07-31 11:00:00,492,0,375,New York,Rochester,2562 Don Garden Suite 520
2001-06-25 13:15:00,421,3,100,Texas,Austin,96005 Barber Flats Apt. 267
1995-01-18 15:00:00,140,8,375,Washington,Seattle,478 Thomas Rest Apt. 466
2020-10-17 19:45:00,86,1,150,California,San Diego,9944 April Squares
2011-01-15 00:00:00,351,3,400,Florida,Orlando,2453 Mary Meadow Apt. 952
2005-06-08 02:30:00,256,3,375,New York,Buffalo,264 Marshall Islands
2003-12-10 15:45:00,227,3,350,Georgia,Augusta,3828 William Turnpike
2003-09-24 01:30:00,73,4,100,Illinois,Chicago,87747 Ross Parks Apt. 527
1997-10-07 06:15:00,129,0,125,Washington,Tacoma,38500 Robert Meadow
2005-08-26 20:00:00,363,1,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2018-03-20 23:45:00,283,3,375,Illinois,Springfield,5869 Willis Summit
2004-04-04 07:45:00,226,2,175,Florida,Orlando,2453 Mary Meadow Apt. 952
2003-07-09 21:00:00,450,3,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2016-10-09 19:00:00,174,2,150,Illinois,Springfield,5869 Willis Summit
2018-10-14 05:00:00,221,1,225,Washington,Tacoma,38500 Robert Meadow
2011-02-04 20:00:00,253,1,375,Washington,Seattle,537 Mejia Wall Suite 409
2021-04-15 23:00:00,45,7,300,Illinois,Peoria,1036 Edwards Flats Suite 078
2017-12-16 00:30:00,349,3,375,Illinois,Springfield,5869 Willis Summit
2020-10-10 17:15:00,137,9,375,Illinois,Chicago,87747 Ross Parks Apt. 527
1996-03-20 21:00:00,254,9,150,Georgia,Atlanta,334 Simmons Branch Suite 380
2019-12-07 08:15:00,144,7,300,Illinois,Peoria,1036 Edwards Flats Suite 078
2014-04-20 19:15:00,264,4,250,Florida,Orlando,2453 Mary Meadow Apt. 952
2016-12-15 10:30:00,462,2,150,Florida,Orlando,8292 Phillips Unions Apt. 404
2010-09-03 02:15:00,244,9,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2019-01-20 12:30:00,387,6,175,Washington,Seattle,537 Mejia Wall Suite 409
2012-11-01 05:15:00,12,1,75,Illinois,Springfield,5869 Willis Summit
2022-04-18 20:15:00,294,9,325,California,San Diego,9944 April Squares
2023-01-01 03:30:00,203,7,325,Georgia,Savannah,12635 Joseph Street Suite 224
2015-01-17 20:00:00,280,4,375,Florida,Orlando,8292 Phillips Unions Apt. 404
2019-03-04 06:15:00,459,8,150,New York,Rochester,821 Ruben Forges
1996-02-15 09:00:00,428,1,325,Georgia,Savannah,1835 Charles Trail
2013-12-10 19:00:00,47,4,400,Georgia,Atlanta,38418 Vincent Passage Suite 503
2003-01-22 10:45:00,11,7,275,Georgia,Atlanta,049 William Parkways
1998-03-05 00:45:00,449,3,250,Washington,Spokane,37403 Leonard Circles Apt. 238
2022-07-26 21:00:00,257,3,100,Texas,Austin,96005 Barber Flats Apt. 267
2017-10-13 04:15:00,423,9,325,California,San Diego,9944 April Squares
2010-01-10 16:15:00,485,5,125,Texas,Dallas,91641 John Islands
2019-09-07 06:30:00,461,4,300,Georgia,Savannah,12635 Joseph Street Suite 224
2020-03-02 21:45:00,370,3,300,California,Los Angeles,617 Jones Drive Suite 929
2010-12-11 07:15:00,36,4,300,Georgia,Savannah,12635 Joseph Street Suite 224
2005-06-26 22:30:00,83,0,250,Georgia,Atlanta,049 William Parkways
2010-04-10 16:45:00,378,2,300,Georgia,Savannah,1835 Charles Trail
2017-11-03 19:45:00,407,6,50,Illinois,Peoria,8952 Zhang Prairie
2012-11-09 00:15:00,207,3,400,New York,Rochester,2562 Don Garden Suite 520
2003-06-03 22:00:00,488,5,125,Washington,Seattle,478 Thomas Rest Apt. 466
2008-09-15 20:00:00,481,3,250,Pennsylvania,Allentown,0794 Miller Place
2016-02-15 18:00:00,241,6,125,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2013-04-28 08:00:00,444,9,375,Illinois,Chicago,87747 Ross Parks Apt. 527
2000-02-16 11:30:00,319,9,25,California,San Diego,7120 Jennifer Station
2009-07-15 04:45:00,182,4,25,Georgia,Augusta,3828 William Turnpike
2013-04-19 09:15:00,444,4,50,California,San Diego,9944 April Squares
2010-04-09 18:30:00,419,6,100,Washington,Seattle,478 Thomas Rest Apt. 466
2013-11-09 10:00:00,495,6,375,New York,Buffalo,150 Elizabeth Path Suite 550
2013-01-17 03:30:00,266,8,375,Georgia,Atlanta,334 Simmons Branch Suite 380
2002-12-03 01:45:00,365,3,275,Georgia,Savannah,30546 Angela Grove
2007-03-04 07:00:00,51,7,325,California,Los Angeles,5567 Johnston Lodge Suite 478
1995-10-08 11:00:00,101,1,250,Texas,Austin,96005 Barber Flats Apt. 267
2009-12-31 03:45:00,406,0,100,Georgia,Savannah,30546 Angela Grove
2012-04-04 20:15:00,443,4,25,Georgia,Savannah,7083 Mahoney Street
1998-12-26 04:00:00,413,7,100,Florida,Orlando,2453 Mary Meadow Apt. 952
2021-10-03 21:30:00,281,6,100,New York,Rochester,821 Ruben Forges
2000-08-13 03:15:00,311,4,200,Florida,Tampa,122 Mckee Flat Suite 088
2012-03-23 18:45:00,304,7,175,Georgia,Savannah,7083 Mahoney Street
1995-07-28 11:15:00,127,3,400,Washington,Seattle,478 Thomas Rest Apt. 466
2001-08-13 12:15:00,431,9,75,Georgia,Savannah,5686 Jones Lane
2005-05-28 20:15:00,10,1,75,Illinois,Springfield,5869 Willis Summit
2000-04-08 09:15:00,204,1,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2019-04-27 14:45:00,43,2,250,Georgia,Atlanta,38418 Vincent Passage Suite 503
2006-11-26 03:15:00,128,0,175,Florida,Tampa,91617 Cole Underpass
2015-04-19 23:45:00,343,3,250,Washington,Spokane,37403 Leonard Circles Apt. 238
2005-04-05 00:15:00,201,0,150,Georgia,Savannah,1835 Charles Trail
1997-09-08 04:45:00,268,7,100,Pennsylvania,Pittsburgh,360 Jessica Square
2008-11-10 18:45:00,170,0,375,Illinois,Peoria,8952 Zhang Prairie
2004-05-13 13:45:00,132,5,200,Florida,Tampa,468 Ashley Lock
2017-11-20 15:15:00,437,9,25,New York,Rochester,821 Ruben Forges
2018-07-08 15:00:00,135,6,75,Texas,Dallas,91641 John Islands
2014-07-28 09:15:00,161,6,175,Pennsylvania,Allentown,3419 Griffin Keys
2018-05-07 05:30:00,320,7,175,California,Los Angeles,4620 Shannon Dale Suite 351
2003-09-27 18:00:00,81,4,350,Illinois,Peoria,8952 Zhang Prairie
2021-08-10 22:15:00,460,5,250,Washington,Tacoma,0151 Nicole Road Apt. 213
2019-09-28 01:15:00,162,1,25,New York,Rochester,73551 West Spur
2015-01-18 06:30:00,280,4,125,California,Los Angeles,617 Jones Drive Suite 929
2023-04-20 05:15:00,231,5,25,Georgia,Savannah,30546 Angela Grove
2022-10-22 05:00:00,44,7,125,Florida,Tampa,122 Mckee Flat Suite 088
2014-04-20 10:45:00,63,4,75,Florida,Tampa,91617 Cole Underpass
1999-03-27 08:00:00,145,0,150,Washington,Seattle,478 Thomas Rest Apt. 466
1998-02-22 08:00:00,432,6,100,California,San Diego,9944 April Squares
2022-08-10 04:30:00,50,2,375,New York,Buffalo,150 Elizabeth Path Suite 550
2009-12-17 21:30:00,229,9,350,Florida,Orlando,2453 Mary Meadow Apt. 952
1997-09-16 16:45:00,129,6,325,Pennsylvania,Allentown,0794 Miller Place
2004-12-21 05:30:00,357,3,100,California,Los Angeles,1697 Coleman Fork Suite 182
1998-07-28 21:30:00,381,5,125,Washington,Seattle,478 Thomas Rest Apt. 466
1995-10-10 12:15:00,101,2,100,Texas,Dallas,91641 John Islands
2014-07-20 13:15:00,242,5,375,Illinois,Peoria,1036 Edwards Flats Suite 078
2001-10-29 04:15:00,359,4,325,Illinois,Springfield,0083 Jasmine Canyon Suite 151
2021-03-26 18:45:00,361,5,125,Washington,Seattle,478 Thomas Rest Apt. 466
2020-10-24 00:00:00,86,7,350,Washington,Tacoma,577 Robinson Villages Apt. 588
1996-02-03 12:00:00,428,6,25,California,San Diego,7120 Jennifer Station
2013-01-16 18:00:00,266,2,275,Georgia,Atlanta,334 Simmons Branch Suite 380
2006-01-14 19:30:00,418,4,25,Washington,Tacoma,0151 Nicole Road Apt. 213
2005-06-04 23:00:00,10,9,50,California,Los Angeles,4620 Shannon Dale Suite 351
2003-01-20 23:30:00,233,5,175,Florida,Tampa,122 Mckee Flat Suite 088
2020-06-22 08:15:00,15,9,25,New York,Rochester,2562 Don Garden Suite 520
2003-09-07 14:45:00,181,2,325,Illinois,Chicago,834 Christine Orchard Apt. 381
2004-09-29 09:45:00,59,4,75,Florida,Miami,22522 Savage Rest Suite 648
2022-04-20 11:30:00,454,6,25,California,Los Angeles,5567 Johnston Lodge Suite 478
2022-01-22 14:00:00,191,9,100,Washington,Tacoma,577 Robinson Villages Apt. 588
2023-06-17 06:30:00,218,8,200,Texas,Austin,70360 Jill Points
1997-08-15 19:45:00,369,1,325,Georgia,Atlanta,680 Shawn Valleys
2007-08-28 01:30:00,352,8,25,Texas,Austin,96005 Barber Flats Apt. 267
1997-05-28 08:45:00,228,8,375,Georgia,Atlanta,334 Simmons Branch Suite 380
2015-09-21 18:00:00,383,3,125,California,San Diego,7120 Jennifer Station
2020-12-17 10:15:00,124,1,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2021-06-16 04:00:00,90,3,275,California,Los Angeles,5567 Johnston Lodge Suite 478
2016-08-22 17:30:00,156,7,350,Washington,Tacoma,577 Robinson Villages Apt. 588
2014-11-24 02:15:00,411,9,100,Florida,Tampa,91617 Cole Underpass
2023-07-08 17:15:00,396,0,150,Florida,Orlando,8292 Phillips Unions Apt. 404
2012-04-04 04:45:00,379,7,100,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2012-03-25 16:15:00,443,6,150,New York,Buffalo,264 Marshall Islands
2020-10-30 09:45:00,76,4,300,Georgia,Atlanta,680 Shawn Valleys
2014-02-23 07:15:00,30,1,150,Washington,Tacoma,0151 Nicole Road Apt. 213
1997-09-28 15:15:00,268,4,400,Georgia,Savannah,30546 Angela Grove
2008-07-19 00:00:00,175,0,200,Florida,Tampa,122 Mckee Flat Suite 088
2011-01-28 06:00:00,351,3,50,Georgia,Savannah,5686 Jones Lane
2014-07-22 17:30:00,403,3,325,Illinois,Chicago,8168 Weaver Plaza Apt. 175
2000-07-29 11:00:00,235,1,325,Georgia,Atlanta,680 Shawn Valleys
